,DrugBank_id,Drug_ATC,Drug_name,Tipo,Gene_name,Accion,Prioridad
65243,DB00277,R03DA04,Theophylline,enzyme,CYP2D6,substrate,0.0
65267,DB00277,R03DB04,Theophylline,enzyme,CYP2D6,substrate,0.0
65268,DB00277,R03DA54,Theophylline,enzyme,CYP1A2,substrate,1.0
65269,DB00277,R03DA74,Theophylline,enzyme,CYP1A2,substrate,1.0
65270,DB00277,R03DA20,Theophylline,enzyme,CYP1A2,substrate,1.0
65271,DB00277,R03DA04,Theophylline,enzyme,CYP1A2,substrate,1.0
65295,DB00277,R03DB04,Theophylline,enzyme,CYP1A2,substrate,1.0
65296,DB00277,R03DA54,Theophylline,enzyme,CYP3A4,substrate,0.0
65297,DB00277,R03DA74,Theophylline,enzyme,CYP3A4,substrate,0.0
65298,DB00277,R03DA20,Theophylline,enzyme,CYP3A4,substrate,0.0
65299,DB00277,R03DA04,Theophylline,enzyme,CYP3A4,substrate,0.0
65323,DB00277,R03DB04,Theophylline,enzyme,CYP3A4,substrate,0.0
65324,DB00278,B01AE03,Argatroban,target,F2,inhibitor,0.0
65385,DB00278,B01AE03,Argatroban,enzyme,CYP3A4,substrate,0.0
65446,DB00278,B01AE03,Argatroban,enzyme,CYP3A5,substrate,0.0
65507,DB00279,H03AA03,Liothyronine,target,THRA,agonist,1.0
65508,DB00279,H03AA02,Liothyronine,target,THRA,agonist,1.0
65509,DB00279,H03AA03,Liothyronine,target,THRB,agonist,1.0
65510,DB00279,H03AA02,Liothyronine,target,THRB,agonist,1.0
65511,DB00279,H03AA03,Liothyronine,target,PCNA,antagonist,1.0
65512,DB00279,H03AA02,Liothyronine,target,PCNA,antagonist,1.0
65513,DB00280,C01BA03,Disopyramide,target,SCN5A,inhibitor,0.0
65517,DB00280,C01BA03,Disopyramide,target,CHRM1,antagonist,0.0
65521,DB00280,C01BA03,Disopyramide,target,CHRM2,antagonist,0.0
65525,DB00280,C01BA03,Disopyramide,target,CHRM3,antagonist,0.0
65529,DB00280,C01BA03,Disopyramide,target,KCND2,inhibitor,0.0
65533,DB00280,C01BA03,Disopyramide,target,KCND3,inhibitor,0.0
65537,DB00280,C01BA03,Disopyramide,target,KCNH2,inhibitor,0.0
65541,DB00280,C01BA03,Disopyramide,target,ORM2,binder,0.0
65545,DB00280,C01BA03,Disopyramide,enzyme,CYP1A2,substrate,0.0
65549,DB00280,C01BA03,Disopyramide,enzyme,CYP3A4,substrate,0.0
65553,DB00281,S01HA07,Lidocaine,target,SCN10A,inhibitor,0.0
65558,DB00281,D04AB01,Lidocaine,target,SCN10A,inhibitor,0.0
65563,DB00281,R02AD02,Lidocaine,target,SCN10A,inhibitor,0.0
65568,DB00281,C01BB01,Lidocaine,target,SCN10A,inhibitor,0.0
65573,DB00281,S02DA01,Lidocaine,target,SCN10A,inhibitor,0.0
65578,DB00281,N01BB52,Lidocaine,target,SCN10A,inhibitor,0.0
65579,DB00281,C05AD01,Lidocaine,target,SCN10A,inhibitor,0.0
65584,DB00281,N01BB02,Lidocaine,target,SCN10A,inhibitor,0.0
65589,DB00281,S01HA07,Lidocaine,target,SCN9A,inhibitor,0.0
65594,DB00281,D04AB01,Lidocaine,target,SCN9A,inhibitor,0.0
65599,DB00281,R02AD02,Lidocaine,target,SCN9A,inhibitor,0.0
65604,DB00281,C01BB01,Lidocaine,target,SCN9A,inhibitor,0.0
65609,DB00281,S02DA01,Lidocaine,target,SCN9A,inhibitor,0.0
65614,DB00281,N01BB52,Lidocaine,target,SCN9A,inhibitor,0.0
65615,DB00281,C05AD01,Lidocaine,target,SCN9A,inhibitor,0.0
65620,DB00281,N01BB02,Lidocaine,target,SCN9A,inhibitor,0.0
65625,DB00281,S01HA07,Lidocaine,target,SCN5A,inhibitor,0.0
65630,DB00281,D04AB01,Lidocaine,target,SCN5A,inhibitor,0.0
65635,DB00281,R02AD02,Lidocaine,target,SCN5A,inhibitor,0.0
65640,DB00281,C01BB01,Lidocaine,target,SCN5A,inhibitor,0.0
65645,DB00281,S02DA01,Lidocaine,target,SCN5A,inhibitor,0.0
65650,DB00281,N01BB52,Lidocaine,target,SCN5A,inhibitor,0.0
65651,DB00281,C05AD01,Lidocaine,target,SCN5A,inhibitor,0.0
65656,DB00281,N01BB02,Lidocaine,target,SCN5A,inhibitor,0.0
65661,DB00281,S01HA07,Lidocaine,target,SCN11A,blocker,0.0
65666,DB00281,D04AB01,Lidocaine,target,SCN11A,blocker,0.0
65671,DB00281,R02AD02,Lidocaine,target,SCN11A,blocker,0.0
65676,DB00281,C01BB01,Lidocaine,target,SCN11A,blocker,0.0
65681,DB00281,S02DA01,Lidocaine,target,SCN11A,blocker,0.0
65686,DB00281,N01BB52,Lidocaine,target,SCN11A,blocker,0.0
65687,DB00281,C05AD01,Lidocaine,target,SCN11A,blocker,0.0
65692,DB00281,N01BB02,Lidocaine,target,SCN11A,blocker,0.0
65697,DB00281,S01HA07,Lidocaine,target,EGFR,antagonist,0.0
65702,DB00281,D04AB01,Lidocaine,target,EGFR,antagonist,0.0
65707,DB00281,R02AD02,Lidocaine,target,EGFR,antagonist,0.0
65712,DB00281,C01BB01,Lidocaine,target,EGFR,antagonist,0.0
65717,DB00281,S02DA01,Lidocaine,target,EGFR,antagonist,0.0
65722,DB00281,N01BB52,Lidocaine,target,EGFR,antagonist,0.0
65723,DB00281,C05AD01,Lidocaine,target,EGFR,antagonist,0.0
65728,DB00281,N01BB02,Lidocaine,target,EGFR,antagonist,0.0
65733,DB00281,S01HA07,Lidocaine,target,SCN4A,,0.0
65738,DB00281,D04AB01,Lidocaine,target,SCN4A,,0.0
65743,DB00281,R02AD02,Lidocaine,target,SCN4A,,0.0
65748,DB00281,C01BB01,Lidocaine,target,SCN4A,,0.0
65753,DB00281,S02DA01,Lidocaine,target,SCN4A,,0.0
65758,DB00281,N01BB52,Lidocaine,target,SCN4A,,0.0
65759,DB00281,C05AD01,Lidocaine,target,SCN4A,,0.0
65764,DB00281,N01BB02,Lidocaine,target,SCN4A,,0.0
65769,DB00281,S01HA07,Lidocaine,target,ORM1,,0.0
65774,DB00281,D04AB01,Lidocaine,target,ORM1,,0.0
65779,DB00281,R02AD02,Lidocaine,target,ORM1,,0.0
65784,DB00281,C01BB01,Lidocaine,target,ORM1,,0.0
65789,DB00281,S02DA01,Lidocaine,target,ORM1,,0.0
65794,DB00281,N01BB52,Lidocaine,target,ORM1,,0.0
65795,DB00281,C05AD01,Lidocaine,target,ORM1,,0.0
65800,DB00281,N01BB02,Lidocaine,target,ORM1,,0.0
65805,DB00281,S01HA07,Lidocaine,target,ORM2,,0.0
65810,DB00281,D04AB01,Lidocaine,target,ORM2,,0.0
65815,DB00281,R02AD02,Lidocaine,target,ORM2,,0.0
65820,DB00281,C01BB01,Lidocaine,target,ORM2,,0.0
65825,DB00281,S02DA01,Lidocaine,target,ORM2,,0.0
65830,DB00281,N01BB52,Lidocaine,target,ORM2,,0.0
65831,DB00281,C05AD01,Lidocaine,target,ORM2,,0.0
65836,DB00281,N01BB02,Lidocaine,target,ORM2,,0.0
65841,DB00281,S01HA07,Lidocaine,enzyme,CYP3A4,substrate,0.0
65846,DB00281,D04AB01,Lidocaine,enzyme,CYP3A4,substrate,0.0
65851,DB00281,R02AD02,Lidocaine,enzyme,CYP3A4,substrate,0.0
65856,DB00281,C01BB01,Lidocaine,enzyme,CYP3A4,substrate,0.0
65861,DB00281,S02DA01,Lidocaine,enzyme,CYP3A4,substrate,0.0
65866,DB00281,N01BB52,Lidocaine,enzyme,CYP3A4,substrate,0.0
65867,DB00281,C05AD01,Lidocaine,enzyme,CYP3A4,substrate,0.0
65872,DB00281,N01BB02,Lidocaine,enzyme,CYP3A4,substrate,0.0
65877,DB00281,S01HA07,Lidocaine,enzyme,CYP2D6,substrate|inhibitor,0.0
65882,DB00281,D04AB01,Lidocaine,enzyme,CYP2D6,substrate|inhibitor,0.0
65887,DB00281,R02AD02,Lidocaine,enzyme,CYP2D6,substrate|inhibitor,0.0
65892,DB00281,C01BB01,Lidocaine,enzyme,CYP2D6,substrate|inhibitor,0.0
65897,DB00281,S02DA01,Lidocaine,enzyme,CYP2D6,substrate|inhibitor,0.0
65902,DB00281,N01BB52,Lidocaine,enzyme,CYP2D6,substrate|inhibitor,0.0
65903,DB00281,C05AD01,Lidocaine,enzyme,CYP2D6,substrate|inhibitor,0.0
65908,DB00281,N01BB02,Lidocaine,enzyme,CYP2D6,substrate|inhibitor,0.0
65913,DB00281,S01HA07,Lidocaine,enzyme,CYP3A5,substrate,0.0
65918,DB00281,D04AB01,Lidocaine,enzyme,CYP3A5,substrate,0.0
65923,DB00281,R02AD02,Lidocaine,enzyme,CYP3A5,substrate,0.0
65928,DB00281,C01BB01,Lidocaine,enzyme,CYP3A5,substrate,0.0
65933,DB00281,S02DA01,Lidocaine,enzyme,CYP3A5,substrate,0.0
65938,DB00281,N01BB52,Lidocaine,enzyme,CYP3A5,substrate,0.0
65939,DB00281,C05AD01,Lidocaine,enzyme,CYP3A5,substrate,0.0
65944,DB00281,N01BB02,Lidocaine,enzyme,CYP3A5,substrate,0.0
65949,DB00281,S01HA07,Lidocaine,enzyme,CYP1A2,substrate|inhibitor,0.0
65954,DB00281,D04AB01,Lidocaine,enzyme,CYP1A2,substrate|inhibitor,0.0
65959,DB00281,R02AD02,Lidocaine,enzyme,CYP1A2,substrate|inhibitor,0.0
65964,DB00281,C01BB01,Lidocaine,enzyme,CYP1A2,substrate|inhibitor,0.0
65969,DB00281,S02DA01,Lidocaine,enzyme,CYP1A2,substrate|inhibitor,0.0
65974,DB00281,N01BB52,Lidocaine,enzyme,CYP1A2,substrate|inhibitor,0.0
65975,DB00281,C05AD01,Lidocaine,enzyme,CYP1A2,substrate|inhibitor,0.0
65980,DB00281,N01BB02,Lidocaine,enzyme,CYP1A2,substrate|inhibitor,0.0
65985,DB00281,S01HA07,Lidocaine,enzyme,CYP2C9,substrate,0.0
65990,DB00281,D04AB01,Lidocaine,enzyme,CYP2C9,substrate,0.0
65995,DB00281,R02AD02,Lidocaine,enzyme,CYP2C9,substrate,0.0
66000,DB00281,C01BB01,Lidocaine,enzyme,CYP2C9,substrate,0.0
66005,DB00281,S02DA01,Lidocaine,enzyme,CYP2C9,substrate,0.0
66010,DB00281,N01BB52,Lidocaine,enzyme,CYP2C9,substrate,0.0
66011,DB00281,C05AD01,Lidocaine,enzyme,CYP2C9,substrate,0.0
66016,DB00281,N01BB02,Lidocaine,enzyme,CYP2C9,substrate,0.0
66021,DB00282,M05BA03,Pamidronic acid,target,FDPS,inhibitor,1.0
66158,DB00282,M05BA03,Pamidronic acid,target,,antagonist,1.0
66295,DB00282,M05BA03,Pamidronic acid,target,GGPS1,inhibitor,1.0
66432,DB00282,M05BA03,Pamidronic acid,target,CASP3,activator,1.0
66569,DB00282,M05BA03,Pamidronic acid,target,CASP9,activator,1.0
66706,DB00283,D04AA14,Clemastine,target,HRH1,antagonist,1.0
66707,DB00283,R06AA54,Clemastine,target,HRH1,antagonist,1.0
66708,DB00283,R06AA04,Clemastine,target,HRH1,antagonist,1.0
66709,DB00283,D04AA14,Clemastine,enzyme,CYP2D6,inhibitor,1.0
66710,DB00283,R06AA54,Clemastine,enzyme,CYP2D6,inhibitor,1.0
66711,DB00283,R06AA04,Clemastine,enzyme,CYP2D6,inhibitor,1.0
66712,DB00284,A10BD17,Acarbose,target,MGAM,inhibitor,1.0
66713,DB00284,A10BF01,Acarbose,target,MGAM,inhibitor,1.0
66737,DB00284,A10BD17,Acarbose,target,SI,inhibitor,1.0
66738,DB00284,A10BF01,Acarbose,target,SI,inhibitor,1.0
66762,DB00284,A10BD17,Acarbose,target,AMY2A,inhibitor,1.0
66763,DB00284,A10BF01,Acarbose,target,AMY2A,inhibitor,1.0
66787,DB00284,A10BD17,Acarbose,target,GAA,inhibitor,1.0
66788,DB00284,A10BF01,Acarbose,target,GAA,inhibitor,1.0
66812,DB00285,N06AX16,Venlafaxine,target,SLC6A4,inhibitor,0.0
67281,DB00285,N06AX16,Venlafaxine,target,SLC6A2,inhibitor,0.0
67750,DB00285,N06AX16,Venlafaxine,target,SLC6A3,inhibitor,0.0
68219,DB00285,N06AX16,Venlafaxine,enzyme,CYP2D6,substrate|inhibitor,1.0
68688,DB00285,N06AX16,Venlafaxine,enzyme,CYP3A4,substrate,0.0
69157,DB00285,N06AX16,Venlafaxine,enzyme,CYP2C9,substrate,0.0
69626,DB00285,N06AX16,Venlafaxine,enzyme,CYP2C19,substrate,0.0
70095,DB00286,G03CA57,Conjugated estrogens,target,ESR2,agonist,0.0
70185,DB00286,G03CC07,Conjugated estrogens,target,ESR2,agonist,0.0
70186,DB00286,G03CA57,Conjugated estrogens,target,ESR1,agonist,0.0
70276,DB00286,G03CC07,Conjugated estrogens,target,ESR1,agonist,0.0
70277,DB00286,G03CA57,Conjugated estrogens,enzyme,CYP3A4,substrate,0.0
70367,DB00286,G03CC07,Conjugated estrogens,enzyme,CYP3A4,substrate,0.0
70368,DB00286,G03CA57,Conjugated estrogens,enzyme,CYP1A2,substrate|inhibitor,0.0
70458,DB00286,G03CC07,Conjugated estrogens,enzyme,CYP1A2,substrate|inhibitor,0.0
70459,DB00287,S01EE04,Travoprost,target,PTGFR,agonist,1.0
70566,DB00288,D07AC11,Amcinonide,target,NR3C1,agonist,0.0
70567,DB00288,D07AC11,Amcinonide,target,ESRRG,modulator,0.0
70568,DB00288,D07AC11,Amcinonide,target,ESRRB,modulator,0.0
70569,DB00288,D07AC11,Amcinonide,target,ESRRA,modulator,0.0
70570,DB00288,D07AC11,Amcinonide,target,ANXA1,agonist,0.0
70571,DB00288,D07AC11,Amcinonide,enzyme,CYP3A4,substrate|inducer,0.0
70572,DB00288,D07AC11,Amcinonide,enzyme,CYP3A5,inducer,0.0
70573,DB00289,N06BA09,Atomoxetine,target,SLC6A2,inhibitor,0.0
70686,DB00289,N06BA09,Atomoxetine,target,SLC6A4,inhibitor,0.0
70799,DB00289,N06BA09,Atomoxetine,target,GRIN1,blocker,0.0
70912,DB00289,N06BA09,Atomoxetine,target,KCNJ3,inhibitor,0.0
71025,DB00289,N06BA09,Atomoxetine,target,OPRK1,partial agonist,0.0
71138,DB00289,N06BA09,Atomoxetine,enzyme,CYP2C19,substrate,0.0
71251,DB00289,N06BA09,Atomoxetine,enzyme,CYP2D6,substrate,1.0
71364,DB00290,L01DC01,Bleomycin,target,,cleavage,1.0
71369,DB00290,L01DC01,Bleomycin,target,LIG1,inhibitor,1.0
71374,DB00290,L01DC01,Bleomycin,target,LIG3,inhibitor,1.0
71379,DB00291,L01AA02,Chlorambucil,target,,cross-linking/alkylation,1.0
71391,DB00292,N01AX07,Etomidate,target,GABRA1,agonist,1.0
71392,DB00292,N01AX07,Etomidate,target,ADRA2B,agonist,1.0
71393,DB00292,N01AX07,Etomidate,target,GABRA1,positive allosteric modulator,1.0
71394,DB00292,N01AX07,Etomidate,target,GABRG3,modulator,1.0
71395,DB00293,L01BA03,Raltitrexed,target,TYMS,inhibitor,1.0
71433,DB00293,L01BA03,Raltitrexed,target,TMP1,inhibitor,1.0
71471,DB00293,L01BA03,Raltitrexed,target,FPGS,antagonist,1.0
71509,DB00294,G03AC08,Etonogestrel,target,PGR,agonist,1.0
71600,DB00294,G03AC08,Etonogestrel,enzyme,CYP3A4,substrate,1.0
71691,DB00295,A07DA52,Morphine,target,OPRM1,agonist,1.0
71692,DB00295,N02AA51,Morphine,target,OPRM1,agonist,1.0
71693,DB00295,N02AA01,Morphine,target,OPRM1,agonist,1.0
71743,DB00295,N02AG01,Morphine,target,OPRM1,agonist,1.0
71744,DB00295,A07DA52,Morphine,target,OPRK1,agonist,1.0
71745,DB00295,N02AA51,Morphine,target,OPRK1,agonist,1.0
71746,DB00295,N02AA01,Morphine,target,OPRK1,agonist,1.0
71796,DB00295,N02AG01,Morphine,target,OPRK1,agonist,1.0
71797,DB00295,A07DA52,Morphine,target,OPRD1,agonist,1.0
71798,DB00295,N02AA51,Morphine,target,OPRD1,agonist,1.0
71799,DB00295,N02AA01,Morphine,target,OPRD1,agonist,1.0
71849,DB00295,N02AG01,Morphine,target,OPRD1,agonist,1.0
71850,DB00295,A07DA52,Morphine,target,LY96,activator,1.0
71851,DB00295,N02AA51,Morphine,target,LY96,activator,1.0
71852,DB00295,N02AA01,Morphine,target,LY96,activator,1.0
71902,DB00295,N02AG01,Morphine,target,LY96,activator,1.0
71903,DB00295,A07DA52,Morphine,enzyme,CYP3A4,substrate,1.0
71904,DB00295,N02AA51,Morphine,enzyme,CYP3A4,substrate,1.0
71905,DB00295,N02AA01,Morphine,enzyme,CYP3A4,substrate,1.0
71955,DB00295,N02AG01,Morphine,enzyme,CYP3A4,substrate,1.0
71956,DB00296,N01BB09,Ropivacaine,target,SCN10A,inhibitor,0.0
72060,DB00296,N01BB09,Ropivacaine,enzyme,CYP1A2,substrate,1.0
72164,DB00296,N01BB09,Ropivacaine,enzyme,CYP3A4,substrate,0.0
72268,DB00297,N01BB01,Bupivacaine,target,SCN10A,inhibitor,0.0
72347,DB00297,N01BB59,Bupivacaine,target,SCN10A,inhibitor,0.0
72348,DB00297,N01BB51,Bupivacaine,target,SCN10A,inhibitor,0.0
72349,DB00297,N01BB01,Bupivacaine,target,PTGER1,other/unknown,0.0
72428,DB00297,N01BB59,Bupivacaine,target,PTGER1,other/unknown,0.0
72429,DB00297,N01BB51,Bupivacaine,target,PTGER1,other/unknown,0.0
72430,DB00297,N01BB01,Bupivacaine,enzyme,CYP2C19,substrate,0.0
72509,DB00297,N01BB59,Bupivacaine,enzyme,CYP2C19,substrate,0.0
72510,DB00297,N01BB51,Bupivacaine,enzyme,CYP2C19,substrate,0.0
72511,DB00297,N01BB01,Bupivacaine,enzyme,CYP2D6,substrate,0.0
72590,DB00297,N01BB59,Bupivacaine,enzyme,CYP2D6,substrate,0.0
72591,DB00297,N01BB51,Bupivacaine,enzyme,CYP2D6,substrate,0.0
72592,DB00297,N01BB01,Bupivacaine,enzyme,CYP3A4,substrate,0.0
72671,DB00297,N01BB59,Bupivacaine,enzyme,CYP3A4,substrate,0.0
72672,DB00297,N01BB51,Bupivacaine,enzyme,CYP3A4,substrate,0.0
72673,DB00298,S01EX02,Dapiprazole,target,ADRA1A,antagonist,1.0
72674,DB00298,S01EX02,Dapiprazole,target,ADRA1D,antagonist,1.0
72675,DB00298,S01EX02,Dapiprazole,target,ADRA1B,antagonist,1.0
72676,DB00298,S01EX02,Dapiprazole,target,DRD2,antagonist,1.0
72677,DB00299,D06BB06,Penciclovir,target,,inhibitor,1.0
72729,DB00299,J05AB13,Penciclovir,target,,inhibitor,1.0
72781,DB00299,D06BB06,Penciclovir,target,TK,inducer,1.0
72833,DB00299,J05AB13,Penciclovir,target,TK,inducer,1.0
72885,DB00299,D06BB06,Penciclovir,target,TK1,inhibitor,1.0
72937,DB00299,J05AB13,Penciclovir,target,TK1,inhibitor,1.0
72989,DB00300,J05AR27,Tenofovir disoproxil,target,pol,inhibitor,1.0
72990,DB00300,J05AF07,Tenofovir disoproxil,target,pol,inhibitor,1.0
73083,DB00300,J05AR08,Tenofovir disoproxil,target,pol,inhibitor,1.0
73084,DB00300,J05AR11,Tenofovir disoproxil,target,pol,inhibitor,1.0
73085,DB00300,J05AR09,Tenofovir disoproxil,target,pol,inhibitor,1.0
73086,DB00300,J05AR06,Tenofovir disoproxil,target,pol,inhibitor,1.0
73087,DB00300,J05AR24,Tenofovir disoproxil,target,pol,inhibitor,1.0
73088,DB00300,J05AR12,Tenofovir disoproxil,target,pol,inhibitor,1.0
73089,DB00300,J05AR03,Tenofovir disoproxil,target,pol,inhibitor,1.0
73090,DB00300,J05AR27,Tenofovir disoproxil,target,gag-pol,modulator,1.0
73091,DB00300,J05AF07,Tenofovir disoproxil,target,gag-pol,modulator,1.0
73184,DB00300,J05AR08,Tenofovir disoproxil,target,gag-pol,modulator,1.0
73185,DB00300,J05AR11,Tenofovir disoproxil,target,gag-pol,modulator,1.0
73186,DB00300,J05AR09,Tenofovir disoproxil,target,gag-pol,modulator,1.0
73187,DB00300,J05AR06,Tenofovir disoproxil,target,gag-pol,modulator,1.0
73188,DB00300,J05AR24,Tenofovir disoproxil,target,gag-pol,modulator,1.0
73189,DB00300,J05AR12,Tenofovir disoproxil,target,gag-pol,modulator,1.0
73190,DB00300,J05AR03,Tenofovir disoproxil,target,gag-pol,modulator,1.0
73191,DB00300,J05AR27,Tenofovir disoproxil,target,P,inhibitor,1.0
73192,DB00300,J05AF07,Tenofovir disoproxil,target,P,inhibitor,1.0
73285,DB00300,J05AR08,Tenofovir disoproxil,target,P,inhibitor,1.0
73286,DB00300,J05AR11,Tenofovir disoproxil,target,P,inhibitor,1.0
73287,DB00300,J05AR09,Tenofovir disoproxil,target,P,inhibitor,1.0
73288,DB00300,J05AR06,Tenofovir disoproxil,target,P,inhibitor,1.0
73289,DB00300,J05AR24,Tenofovir disoproxil,target,P,inhibitor,1.0
73290,DB00300,J05AR12,Tenofovir disoproxil,target,P,inhibitor,1.0
73291,DB00300,J05AR03,Tenofovir disoproxil,target,P,inhibitor,1.0
73292,DB00301,J01CR50,Flucloxacillin,target,pbpA,inhibitor,1.0
73293,DB00301,J01CF05,Flucloxacillin,target,pbpA,inhibitor,1.0
73315,DB00301,J01CR50,Flucloxacillin,enzyme,CYP3A4,substrate|inducer,1.0
73316,DB00301,J01CF05,Flucloxacillin,enzyme,CYP3A4,substrate|inducer,1.0
73338,DB00302,B02AA02,Tranexamic acid,target,PLG,inhibitor,1.0
73374,DB00303,J01DH03,Ertapenem,target,mrcA,inhibitor,1.0
73459,DB00303,J01DH03,Ertapenem,target,mrcB,inhibitor,1.0
73544,DB00303,J01DH03,Ertapenem,target,mrdA,inhibitor,1.0
73714,DB00303,J01DH03,Ertapenem,target,ftsI,inhibitor,1.0
73884,DB00303,J01DH03,Ertapenem,target,dacB,inhibitor,1.0
73969,DB00303,J01DH03,Ertapenem,target,dacC,inhibitor,1.0
74054,DB00304,G03AC09,Desogestrel,target,PGR,agonist,0.0
74055,DB00304,G03FB10,Desogestrel,target,PGR,agonist,0.0
74056,DB00304,G03AB05,Desogestrel,target,PGR,agonist,0.0
74057,DB00304,G03AA09,Desogestrel,target,PGR,agonist,0.0
74058,DB00304,G03AC09,Desogestrel,target,ESR1,agonist,0.0
74059,DB00304,G03FB10,Desogestrel,target,ESR1,agonist,0.0
74060,DB00304,G03AB05,Desogestrel,target,ESR1,agonist,0.0
74061,DB00304,G03AA09,Desogestrel,target,ESR1,agonist,0.0
74062,DB00304,G03AC09,Desogestrel,enzyme,CYP3A4,substrate,0.0
74063,DB00304,G03FB10,Desogestrel,enzyme,CYP3A4,substrate,0.0
74064,DB00304,G03AB05,Desogestrel,enzyme,CYP3A4,substrate,0.0
74065,DB00304,G03AA09,Desogestrel,enzyme,CYP3A4,substrate,0.0
74066,DB00304,G03AC09,Desogestrel,enzyme,CYP2C9,substrate,0.0
74067,DB00304,G03FB10,Desogestrel,enzyme,CYP2C9,substrate,0.0
74068,DB00304,G03AB05,Desogestrel,enzyme,CYP2C9,substrate,0.0
74069,DB00304,G03AA09,Desogestrel,enzyme,CYP2C9,substrate,0.0
74070,DB00305,L01DC03,Mitomycin,target,,cross-linking/alkylation,1.0
74071,DB00306,N05CA07,Talbutal,target,GABRA2,potentiator,1.0
74072,DB00306,N05CA07,Talbutal,target,GABRA3,potentiator,1.0
74073,DB00306,N05CA07,Talbutal,target,GABRA4,potentiator,1.0
74074,DB00306,N05CA07,Talbutal,target,GABRA5,potentiator,1.0
74075,DB00306,N05CA07,Talbutal,target,GABRA6,potentiator,1.0
74076,DB00306,N05CA07,Talbutal,target,GABRA1,positive allosteric modulator,1.0
74077,DB00306,N05CA07,Talbutal,target,GABRA1,potentiator,1.0
74078,DB00306,N05CA07,Talbutal,target,GABRG3,modulator,1.0
74079,DB00306,N05CA07,Talbutal,target,CHRNA4,antagonist,1.0
74080,DB00306,N05CA07,Talbutal,target,CHRNA7,antagonist,1.0
74081,DB00306,N05CA07,Talbutal,target,GRIA2,antagonist,1.0
74082,DB00306,N05CA07,Talbutal,target,GRIK2,antagonist,1.0
74083,DB00307,L01XF03,Bexarotene,target,RXRA,agonist,1.0
74084,DB00307,L01XF03,Bexarotene,target,RXRB,agonist,1.0
74085,DB00307,L01XF03,Bexarotene,target,RXRG,agonist,1.0
74086,DB00307,L01XF03,Bexarotene,enzyme,CYP3A4,substrate|inducer,1.0
74087,DB00308,C01BD05,Ibutilide,target,CACNA1C,activator,1.0
74111,DB00308,C01BD05,Ibutilide,target,CACNB1,activator,1.0
74135,DB00308,C01BD05,Ibutilide,target,KCNH2,inhibitor,1.0
74159,DB00308,C01BD05,Ibutilide,target,CACNA2D1,activator,1.0
74183,DB00308,C01BD05,Ibutilide,target,CACNG1,activator,1.0
74207,DB00308,C01BD05,Ibutilide,target,KCNK1,inhibitor,1.0
74231,DB00308,C01BD05,Ibutilide,target,KCNK6,inhibitor,1.0
74255,DB00308,C01BD05,Ibutilide,target,KCNH6,inhibitor,1.0
74279,DB00308,C01BD05,Ibutilide,target,KCNH7,inhibitor,1.0
74303,DB00308,C01BD05,Ibutilide,target,KCNJ11,inhibitor,1.0
74327,DB00309,L01CA03,Vindesine,target,TUBB1,inhibitor,1.0
74328,DB00309,L01CA03,Vindesine,enzyme,CYP3A4,substrate,1.0
74329,DB00310,G01AE10,Chlorthalidone,target,CA1,inhibitor,1.0
74330,DB00310,C03EA06,Chlorthalidone,target,CA1,inhibitor,1.0
74331,DB00310,C03BB04,Chlorthalidone,target,CA1,inhibitor,1.0
74332,DB00310,C03BA04,Chlorthalidone,target,CA1,inhibitor,1.0
74370,DB00310,G01AE10,Chlorthalidone,target,SLC12A1,inhibitor,1.0
74371,DB00310,C03EA06,Chlorthalidone,target,SLC12A1,inhibitor,1.0
74372,DB00310,C03BB04,Chlorthalidone,target,SLC12A1,inhibitor,1.0
74373,DB00310,C03BA04,Chlorthalidone,target,SLC12A1,inhibitor,1.0
74411,DB00311,G01AE10,Ethoxzolamide,target,CA2,inhibitor,1.0
74412,DB00311,G01AE10,Ethoxzolamide,target,CA4,inhibitor,1.0
74413,DB00311,G01AE10,Ethoxzolamide,target,CA7,inhibitor,1.0
74414,DB00311,G01AE10,Ethoxzolamide,target,CA1,inhibitor,1.0
74415,DB00311,G01AE10,Ethoxzolamide,target,CA3,inhibitor,1.0
74416,DB00312,N05CB01,Pentobarbital,target,GABRA1,potentiator,0.0
74417,DB00312,N05CA01,Pentobarbital,target,GABRA1,potentiator,0.0
74418,DB00312,N05CB01,Pentobarbital,target,GABRA2,potentiator,0.0
74419,DB00312,N05CA01,Pentobarbital,target,GABRA2,potentiator,0.0
74420,DB00312,N05CB01,Pentobarbital,target,GABRA3,potentiator,0.0
74421,DB00312,N05CA01,Pentobarbital,target,GABRA3,potentiator,0.0
74422,DB00312,N05CB01,Pentobarbital,target,GABRA4,potentiator,0.0
74423,DB00312,N05CA01,Pentobarbital,target,GABRA4,potentiator,0.0
74424,DB00312,N05CB01,Pentobarbital,target,GABRA5,potentiator,0.0
74425,DB00312,N05CA01,Pentobarbital,target,GABRA5,potentiator,0.0
74426,DB00312,N05CB01,Pentobarbital,target,GABRA6,potentiator,0.0
74427,DB00312,N05CA01,Pentobarbital,target,GABRA6,potentiator,0.0
74428,DB00312,N05CB01,Pentobarbital,target,GABRA1,positive allosteric modulator,0.0
74429,DB00312,N05CA01,Pentobarbital,target,GABRA1,positive allosteric modulator,0.0
74430,DB00312,N05CB01,Pentobarbital,target,CHRNA4,antagonist,0.0
74431,DB00312,N05CA01,Pentobarbital,target,CHRNA4,antagonist,0.0
